period,AAVE-USD,ANKR-USD,AXS-USD,BAND-USD,BCH-USD,BNB-USD,C98-USD,CAKE-USD,CDT-USD,CELO-USD,CFX-USD,CRV-USD,CUSDT-USD,DEL-USD,ENS-USD,FIL-USD,FRXETH-USD,GLM-USD,GUSD-USD,HIVE-USD,HOT-USD,ICX-USD,INJ-USD,JASMY-USD,KAVA-USD,KNC-USD,KRD-USD,LINK-USD,LRC-USD,LTC-USD,MANA-USD,MC-USD,MKR-USD,POLYX-USD,PUNDIX-USD,QTUM-USD,SETH2-USD,SFRXETH-USD,SHIB-USD,SNT-USD,STX-USD,SXP-USD,TFUEL-USD,THETA-USD,TRB-USD,USTC-USD,WBTC-USD,WCFG-USD,WEMIX-USD,ZEC-USD
2021-07-01,331.0182800292969,0.0853940024971962,42.6602897644043,6.5167999267578125,547.8032836914062,333.5495910644531,,16.0192928314209,,2.764930009841919,0.21509100496768951,1.7135820388793945,0.021268999204039574,,,52.200218200683594,,0.40026599168777466,0.9973649978637695,0.4225029945373535,0.00912499986588955,1.0031089782714844,7.097287178039551,0.015626000240445137,5.252579212188721,,,22.75370216369629,0.25265398621559143,144.93321228027344,0.7191920280456543,,2987.255126953125,,1.4854639768600464,8.01301383972168,,,6.000000212225132e-06,0.08246900141239166,1.269423007965088,2.160875082015991,0.3291589915752411,6.106616020202637,40.729190826416016,1.0011030435562134,41713.5625,,0.24115200340747833,111.65145874023438
2021-08-01,391.723876953125,0.10177499800920486,72.19998931884766,9.229866027832031,636.7659912109375,464.4187316894531,4.3839850425720215,22.93189811706543,,5.545592784881592,0.2982029914855957,2.2347609996795654,0.02132900059223175,,,75.94700622558594,,0.4907990097999573,0.9847180247306824,0.5544630289077759,0.014903999865055084,1.3258869647979736,11.251786231994629,0.017998000606894493,7.595602989196777,1.9307700395584106,,26.750707626342773,0.553737998008728,171.6592254638672,0.9431729912757874,,3525.934326171875,,1.7590279579162598,12.442826271057129,,,7.000000096013537e-06,0.09698899835348129,1.4349900484085083,3.518286943435669,0.3310289978981018,6.66648006439209,51.339481353759766,1.0015510320663452,47486.02734375,1.3192570209503174,0.5614709854125977,143.99676513671875
2021-09-01,276.12158203125,0.07927700132131577,74.51168060302734,7.16539192199707,502.5036315917969,387.0573425292969,3.1093509197235107,18.869083404541016,,5.6369500160217285,0.3055430054664612,2.3352599143981934,0.021385999396443367,,,60.012264251708984,,0.5057410001754761,0.9940930008888245,0.5995950102806091,0.010123999789357185,1.5274269580841064,9.731417655944824,0.01803099922835827,5.386094093322754,1.492069959640503,,23.98634910583496,0.3652290105819702,153.1479949951172,0.6882320046424866,,2282.429443359375,,1.2385419607162476,10.38353157043457,,,7.000000096013537e-06,0.07680399715900421,1.201861023902893,2.1802899837493896,0.2617410123348236,5.049012184143066,43.04572677612305,1.0006999969482422,43763.16015625,1.7614400386810303,1.2660030126571655,107.0044937133789
2021-10-01,314.173095703125,0.12014900147914886,138.29217529296875,9.843491554260254,596.2386474609375,524.3644409179688,3.671621084213257,17.675655364990234,,6.232741832733154,0.3151170015335083,4.426344871520996,0.02152100019156933,,,64.41033935546875,,0.5452309846878052,0.9926769733428955,0.825859010219574,0.014895999804139137,2.3263959884643555,10.851984977722168,0.12089800089597702,5.890820026397705,1.9891680479049683,,29.98500633239746,0.6287680268287659,191.81637573242188,2.8922600746154785,,2419.9208984375,,1.5711669921875,15.782676696777344,,,6.70000008540228e-05,0.09685999900102615,1.8471020460128784,2.441416025161743,0.35338300466537476,7.187646865844727,59.336368560791016,1.0023059844970703,61380.59375,1.6406710147857666,6.487277984619141,166.8091278076172
2021-11-01,257.100830078125,0.1481969952583313,137.14891052246094,7.726231098175049,570.5296630859375,622.6698608398438,3.0183990001678467,14.037175178527832,,5.162239074707031,0.2778579890727997,5.044846057891846,0.021598000079393387,0.2733139991760254,,53.76339340209961,,0.7380549907684326,0.9990659952163696,2.6686489582061768,0.012145999819040298,1.7488919496536255,13.529790878295898,0.16596299409866333,5.011496067047119,1.9495929479599,,25.341773986816406,2.768609046936035,208.01454162597656,4.635049819946289,,3057.101318359375,,1.3851159811019897,16.05374526977539,,,4.70000013592653e-05,0.10133200138807297,2.773798942565918,2.2737109661102295,0.3059920072555542,6.615837097167969,52.84986877441406,1.009781002998352,55833.16015625,1.4993820190429688,16.69527816772461,220.58216857910156
2021-12-01,255.11048889160156,0.10040000081062317,93.29644775390625,5.024292945861816,430.6395568847656,511.70831298828125,2.3864119052886963,11.774520874023438,0.07552599906921387,4.849937915802002,0.19935999810695648,5.345202922821045,0.021668000146746635,0.2559640109539032,39.01382827758789,34.27048110961914,,0.45576098561286926,0.9983220100402832,1.4893109798431396,0.00595200015231967,1.2216169834136963,8.24951171875,0.08543699979782104,3.947671890258789,1.285851001739502,,19.59232521057129,2.0934441089630127,146.51473999023438,3.2706708908081055,4.873791217803955,2337.19287109375,,1.0196590423583984,8.726381301879883,,,3.300000025774352e-05,0.0684799998998642,2.1680119037628174,2.0336670875549316,0.19171500205993652,4.714737892150879,33.1674690246582,1.0014400482177734,46434.09375,0.8821250200271606,9.503296852111816,146.56077575683594
2022-01-01,157.60316467285156,0.07963699847459793,52.27793884277344,3.4860711097717285,285.5392761230469,375.2773132324219,1.6506739854812622,7.391788005828857,0.0487929992377758,3.1699929237365723,0.1123720034956932,3.2972400188446045,0.02169799990952015,0.242467001080513,20.194473266601562,21.322904586791992,,0.3419469892978668,0.9985610246658325,0.9623759984970093,0.00431900005787611,0.7541599869728088,4.213630199432373,0.04595699906349182,3.2918550968170166,1.888427972793579,,17.240427017211914,1.0009310245513916,109.58769989013672,2.826870918273926,2.5157570838928223,2140.37744140625,,0.7821000218391418,6.078671932220459,,,2.099999983329326e-05,0.04952799901366234,1.4952919483184814,1.3697630167007446,0.17977599799633026,2.9461441040039062,20.507448196411133,0.9980310201644897,38464.19140625,0.6323040127754211,6.153210163116455,94.67217254638672
2022-02-01,145.80545043945312,0.07191599905490875,54.410911560058594,3.9256889820098877,337.12200927734375,395.6124267578125,1.4101910591125488,6.829714775085449,0.030254999175667763,2.643712043762207,0.1604660004377365,2.4398090839385986,0.021719999611377716,0.11657100170850754,15.379012107849121,21.672407150268555,,0.4737440049648285,0.9952600002288818,0.9758099913597107,0.00419399980455637,0.7044900059700012,5.642395973205566,0.018012000247836113,3.4065380096435547,2.413577079772949,,15.116470336914062,0.8223819732666016,113.47457885742188,2.8439700603485107,2.4060800075531006,1959.460205078125,,0.8109059929847717,6.48159122467041,,,2.5999999706982635e-05,0.056331001222133636,1.246029019355774,1.4140030145645142,0.1809229999780655,3.3508810997009277,21.11488914489746,1.0033420324325562,43153.66015625,0.4873009920120239,5.46225118637085,118.71488952636719
2022-03-01,206.27825927734375,0.09445899724960327,63.446510314941406,4.859426021575928,384.0443420410156,428.9161071777344,1.6970269680023193,8.800233840942383,0.04783499985933304,3.3054449558258057,0.19909299910068512,2.627007007598877,0.021781999617815018,0.07427500188350677,17.97757339477539,24.253955841064453,,0.5507599711418152,0.9950510263442993,1.203065037727356,0.005493999924510717,0.9895939826965332,5.915098190307617,0.0351720005273819,4.504872798919678,3.2542660236358643,,16.910993576049805,1.162356972694397,123.71601104736328,2.6094350814819336,2.664958953857422,2085.49072265625,,0.9659500122070312,8.264601707458496,,,2.5999999706982635e-05,0.07683300226926804,1.4413180351257324,1.562919020652771,0.2101600021123886,4.167612075805664,25.56845474243164,1.0012550354003906,45554.7265625,0.5131769776344299,4.60856819152832,178.0189971923828
2022-04-01,142.74085998535156,0.05992300063371658,29.099294662475586,2.9666619300842285,278.66888427734375,377.767822265625,1.1155019998550415,7.263587951660156,0.03661099821329117,2.3575680255889893,0.13503800332546234,2.002880096435547,0.021820999681949615,0.06513199955224991,20.525630950927734,14.33006763458252,,0.348237007856369,0.9969639778137207,0.7878999710083008,0.0035600000992417336,0.6094279885292053,3.6704580783843994,0.018131999298930168,4.348595142364502,4.896457195281982,,10.997047424316406,0.6824610233306885,96.16598510742188,1.430101990699768,1.6664769649505615,1452.4234619140625,,0.801908016204834,5.327552795410156,2717.825439453125,,1.9999999494757503e-05,0.05334100127220154,0.9228500127792358,0.9533630013465881,0.12772199511528015,2.213836908340454,14.454012870788574,0.9995669722557068,37657.30078125,0.3143030107021332,2.421152114868164,114.17083740234375
2022-05-01,113.12042236328125,0.03881299868226051,23.703899383544922,1.8147410154342651,203.65670776367188,320.485107421875,0.6914430260658264,4.64877986907959,0.02447899989783764,1.4844609498977661,0.08553700149059296,1.382200002670288,0.02184000052511692,0.08500699698925018,11.846111297607422,8.068272590637207,,0.27382099628448486,1.0017269849777222,0.5572819709777832,0.0022539999336004257,0.3994100093841553,2.2508790493011475,0.013559999875724316,2.9188120365142822,2.1868081092834473,,7.594669818878174,0.56461501121521,68.41138458251953,1.0858080387115479,1.0704890489578247,1318.66357421875,,0.5202280282974243,4.158361911773682,1938.7791748046875,,1.2000000424450263e-05,0.03790400177240372,0.5651990175247192,0.5157129764556885,0.06345000118017197,1.3410309553146362,11.755903244018555,0.021438999101519585,31772.119140625,0.27964699268341064,4.347299098968506,93.42597961425781
2022-06-01,56.96986389160156,0.02751000039279461,14.534268379211426,1.3072949647903442,102.73477935791016,219.3000946044922,0.46754199266433716,3.0481419563293457,0.017215000465512276,0.8597490191459656,0.05326100066304207,0.6825429797172546,0.021862000226974487,0.04828900098800659,8.591641426086426,5.388856887817383,,0.22699600458145142,1.0021040439605713,0.5175600051879883,0.0017359999474138021,0.27810800075531006,1.2368229627609253,0.00939400028437376,1.7689859867095947,1.2554759979248047,0.310371994972229,6.252963066101074,0.38428598642349243,53.64842987060547,0.8792340159416199,0.6807069778442383,901.7069702148438,0.1342409998178482,0.3980399966239929,2.81290602684021,1055.998779296875,,9.999999747378752e-06,0.02772199921309948,0.40674498677253723,0.38388100266456604,0.04738499969244003,1.188843011856079,10.583658218383789,0.046813998371362686,19708.6875,0.2189980000257492,2.8437509536743164,54.5836296081543
2022-07-01,97.96058654785156,0.030202999711036682,18.095510482788086,1.6813050508499146,139.98597717285156,283.5794677734375,0.5049570202827454,3.962804079055786,0.01597299985587597,1.0293200016021729,0.0547420009970665,1.3204209804534912,0.021928999572992325,0.03591899946331978,14.35737419128418,9.83788013458252,,0.2629919946193695,0.9960520267486572,0.5281580090522766,0.002259999979287386,0.3164840042591095,1.423545002937317,0.010328000411391258,1.8973640203475952,1.5459990501403809,0.278780996799469,7.666137218475342,0.4185810089111328,59.909507751464844,0.9766839742660522,0.9049500226974487,1102.2962646484375,0.1050340011715889,1.0164300203323364,4.068334102630615,1665.7657470703125,,1.2000000424450263e-05,0.03211800009012222,0.4428749978542328,0.4333229959011078,0.06097299978137016,1.3392219543457031,26.672277450561523,0.034956999123096466,23346.865234375,0.2938680052757263,2.4556009769439697,64.59300231933594
2022-08-01,84.92256927490234,0.0353889986872673,14.143588066101074,1.2748140096664429,115.3424072265625,279.23809814453125,0.4384300112724304,3.9284920692443848,0.015363999642431736,0.8269990086555481,0.050501998513936996,1.1470550298690796,0.02194800041615963,0.0475349985063076,12.453873634338379,5.74414587020874,,0.2442380040884018,0.9945899844169617,0.5603989958763123,0.0021009999327361584,0.27254199981689453,1.553279995918274,0.008590999990701675,1.783337950706482,1.7271939516067505,0.38731300830841064,6.630672931671143,0.3519879877567291,53.85666275024414,0.7729740142822266,0.712677001953125,764.153564453125,0.12772299349308014,0.5174800157546997,3.120616912841797,1536.0601806640625,,1.2000000424450263e-05,0.029225999489426613,0.3638159930706024,0.36857300996780396,0.0599219985306263,1.158113956451416,18.988327026367188,0.030688999220728874,20023.1015625,0.35870999097824097,2.1026110649108887,59.93559265136719
2022-09-01,74.51819610595703,0.03045699931681156,12.569149017333984,1.2249950170516968,120.04029846191406,284.1922912597656,0.36133700609207153,4.751070022583008,0.025601999834179878,0.7971950173377991,0.042233001440763474,0.9159520268440247,0.021980000659823418,0.04792400076985359,16.058420181274414,5.6842241287231445,,0.25995099544525146,1.000838041305542,0.4822070002555847,0.0019950000569224358,0.237186998128891,1.7008450031280518,0.0065750000067055225,1.5102989673614502,1.1765719652175903,0.3528189957141876,7.581145763397217,0.29609501361846924,53.397037506103516,0.6981409788131714,0.673471987247467,739.498779296875,0.22391100227832794,0.4752979874610901,2.84597110748291,1319.5146484375,,1.1000000085914508e-05,0.028178999200463295,0.3242979943752289,0.3547770082950592,0.053536999970674515,1.0743550062179565,16.3926944732666,0.031964998692274094,19427.693359375,0.2981809973716736,1.783324956893921,55.728694915771484
2022-10-01,83.95130157470703,0.029440000653266907,9.22150707244873,1.1839410066604614,115.10994720458984,326.3607177734375,0.32111701369285583,4.738883018493652,0.0505249984562397,0.7487090229988098,0.03813700005412102,0.8847529888153076,0.022041000425815582,0.03855099901556969,17.002729415893555,5.437129020690918,,0.27448299527168274,0.9996539950370789,0.4840039908885956,0.0016959999920800328,0.23407599329948425,2.423664093017578,0.005111000034958124,1.4581470489501953,0.9114350080490112,0.43710100650787354,7.861647129058838,0.27449899911880493,55.084434509277344,0.6728609800338745,0.7196030020713806,899.2866821289062,0.1616940051317215,0.5060700178146362,2.869143009185791,1552.7601318359375,,1.2000000424450263e-05,0.028588000684976578,0.0037249999586492777,0.32938799262046814,0.05721699818968773,1.1672589778900146,15.77188491821289,0.037755999714136124,20496.966796875,0.23125900328159332,1.249060034751892,52.62782669067383
2022-11-01,65.35313415527344,0.022861000150442123,7.01640510559082,1.9712580442428589,113.3907241821289,300.7943420410156,0.24118800461292267,3.9744551181793213,0.030618999153375626,0.6104230284690857,0.02907799929380417,0.6707059741020203,0.02108900062739849,0.036556001752614975,14.15349292755127,4.421574115753174,,0.22859300673007965,1.0048179626464844,0.3679470121860504,0.001690999954007566,0.20343199372291565,1.7646559476852417,0.004201999865472317,0.8868290185928345,0.717631995677948,0.38453900814056396,7.680302143096924,0.25466299057006836,79.2977066040039,0.41041499376296997,0.4375480115413666,661.37353515625,0.16413600742816925,0.3970400094985962,2.2395429611206055,1284.5758056640625,,9.000000318337698e-06,0.02317900024354458,0.0031999999191612005,0.2475620061159134,0.04882600158452988,0.9601479768753052,14.527077674865723,0.021422000601887703,17131.083984375,0.23305100202560425,0.4337939918041229,43.3351936340332
2022-12-01,51.97913360595703,0.015345999971032143,6.041957855224609,1.4073280096054077,97.0721435546875,246.3491973876953,0.157710999250412,3.179845094680786,0.02671400085091591,0.4736030101776123,0.021976999938488007,0.524823009967804,0.02208000048995018,0.026990000158548355,10.761791229248047,3.0091280937194824,,0.17801900207996368,0.984870970249176,0.25889599323272705,0.0006779999821446836,0.1412079930305481,1.271103024482727,0.0029440000653266907,0.5732110142707825,0.4549640119075775,0.5149149894714355,5.568657875061035,0.1877090036869049,69.9962158203125,0.2970130145549774,0.2642039954662323,510.5272216796875,0.11506900191307068,0.31203800439834595,1.8340890407562256,1181.4019775390625,,7.999999979801942e-06,0.018626999109983444,0.0030269999988377094,0.20187799632549286,0.03170999884605408,0.7217850089073181,12.172222137451172,0.019948000088334084,16499.876953125,0.1523900032043457,0.36412400007247925,37.344390869140625
2023-01-01,83.01890563964844,0.02573700062930584,10.90034294128418,2.1445770263671875,133.396728515625,312.3610534667969,0.2706330120563507,4.038540840148926,0.056999001652002335,0.7348889708518982,0.054611001163721085,1.0184990167617798,0.021563999354839325,0.02837200090289116,15.935358047485352,5.234281063079834,,0.23396700620651245,0.9860069751739502,0.3905180096626282,0.003640000009909272,0.20519499480724335,3.1598520278930664,0.005125999916344881,0.9526900053024292,0.7943480014801025,0.5346159934997559,6.952308177947998,0.3485560119152069,94.30811309814453,0.7507380247116089,0.3605149984359741,655.2039184570312,0.1828259974718094,0.4525949954986572,2.6885719299316406,1574.5162353515625,,1.2000000424450263e-05,0.026302000507712364,0.0026910000015050173,0.2833169996738434,0.05478300154209137,1.0259590148925781,15.474273681640625,0.024994999170303345,23091.787109375,0.26941201090812683,0.8050349950790405,45.195526123046875
2023-02-01,77.55482482910156,0.03907399997115135,9.607596397399902,1.9596329927444458,131.9375,301.4748229980469,0.26676398515701294,3.9260950088500977,0.3121449947357178,0.7499679923057556,0.19463799893856049,0.9928690195083618,0.0221599992364645,0.02214900031685829,15.20454216003418,6.472041130065918,1607.0361328125,0.265828013420105,0.9992390275001526,0.4505940079689026,0.0039969999343156815,0.24648700654506683,3.5183749198913574,0.005688000004738569,0.8514689803123474,0.8380770087242126,0.5123199820518494,7.1926960945129395,0.34671398997306824,93.79277801513672,0.6264879703521729,0.36998799443244934,791.4266357421875,0.20012299716472626,0.5128989815711975,3.2239949703216553,1605.6395263671875,1646.6424560546875,1.2000000424450263e-05,0.029890000820159912,0.0034260000102221966,0.31376099586486816,0.05979299917817116,1.126587986946106,17.440670013427734,0.026806000620126724,23113.357421875,0.30709099769592285,2.0943241119384766,43.07587432861328
2023-03-01,74.19947814941406,0.03477000072598457,8.388087272644043,1.871904969215393,124.0087890625,317.0400085449219,0.29525598883628845,3.7064549922943115,0.22973699867725372,0.6876350045204163,0.41341501474380493,0.9350720047950745,0.022628000006079674,0.03742099925875664,13.476765632629395,5.688201904296875,1820.47802734375,0.2410389930009842,1.008152961730957,0.4195510149002075,0.004889000207185745,0.22666700184345245,4.725226879119873,0.00523399980738759,0.8869339823722839,0.7288979887962341,0.6437159776687622,7.594569206237793,0.36061999201774597,89.68412780761719,0.5886359810829163,0.28811201453208923,686.9022827148438,0.16981999576091766,0.48556700348854065,3.1086831092834473,1813.5216064453125,1883.2686767578125,1.1000000085914508e-05,0.028783999383449554,0.004292000085115433,0.6509619951248169,0.05387699976563454,1.0424929857254028,14.825577735900879,0.02151999995112419,28495.279296875,0.28689199686050415,1.4011529684066772,38.753883361816406
2023-04-01,70.58737182617188,0.031022999435663223,7.936605930328369,1.7008700370788574,118.2165756225586,337.6455383300781,0.23789699375629425,2.680155038833618,0.3205519914627075,0.5974779725074768,0.3202120065689087,0.910968005657196,0.017573999240994453,0.03338000178337097,12.04236125946045,5.43885612487793,1877.4306640625,0.23490199446678162,1.0034019947052002,0.41090700030326843,0.0040779998525977135,0.2926720082759857,7.794994831085205,0.006661000195890665,0.7780969738960266,0.6943939924240112,2.118565082550049,7.052085876464844,0.3398759961128235,88.53362274169922,0.5455920100212097,0.2810870110988617,695.3102416992188,0.1818860024213791,0.4552220106124878,2.8468849658966064,1876.1356201171875,1941.654052734375,9.999999747378752e-06,0.027042999863624573,0.00407399982213974,0.5481870174407959,0.050599001348018646,0.9927089810371399,13.542247772216797,0.020566999912261963,29280.037109375,0.2535580098628998,1.263424038887024,37.70597457885742
2023-05-01,63.8609504699707,0.02549000084400177,6.869737148284912,1.3822540044784546,113.2657241821289,306.86669921875,0.18817199766635895,1.6351449489593506,0.2192399948835373,0.5029119849205017,0.2872749865055084,0.8172730207443237,0.0223619993776083,0.02268899977207184,9.998664855957031,4.690744876861572,1871.6319580078125,0.20554600656032562,0.9972180128097534,0.34409400820732117,0.0035459999926388264,0.23950199782848358,7.263261795043945,0.00456599984318018,1.0357719659805298,0.6084250211715698,3.5515129566192627,6.480094909667969,0.278670996427536,90.53900909423828,0.4635080099105835,0.21681800484657288,635.565673828125,0.14136900007724762,0.37731701135635376,2.624614953994751,1865.47119140625,1953.1241455078125,9.000000318337698e-06,0.023326000198721886,0.005061999894678593,0.41672900319099426,0.040839001536369324,0.8349819779396057,11.472180366516113,0.013492000289261341,27231.458984375,0.2179349958896637,0.7922109961509705,32.21173095703125
2023-06-01,70.4219741821289,0.022986000403761864,5.945703029632568,1.269642949104309,305.0069580078125,240.36978149414062,0.15319399535655975,1.5598959922790527,0.17680299282073975,0.45447900891304016,0.2020619958639145,0.7609230279922485,0.022391999140381813,0.01592399924993515,9.257107734680176,3.9503700733184814,1924.37744140625,0.1834689974784851,0.9943069815635681,0.3268299996852875,0.0033519999124109745,0.21070699393749237,8.03738784790039,0.004176000133156776,0.968733012676239,0.5638300180435181,1.429967999458313,6.3084540367126465,0.23135100305080414,108.16532897949219,0.38477200269699097,0.19098199903964996,830.7417602539062,0.12454500049352646,0.36686399579048157,2.676297903060913,1922.1602783203125,2037.9920654296875,7.999999979801942e-06,0.023603999987244606,0.0037620000075548887,0.3581959903240204,0.03680500015616417,0.7299209833145142,11.025053024291992,0.012244000099599361,30456.033203125,0.2600579857826233,0.6284030079841614,33.8129997253418
2023-07-01,65.32415771484375,0.025520000606775284,6.007070064544678,1.1893960237503052,248.18545532226562,241.1206512451172,0.1334259957075119,1.5527909994125366,0.25940001010894775,0.5217099785804749,0.17965200543403625,0.5679929852485657,0.022386999800801277,0.016982000321149826,9.557985305786133,4.257393836975098,1850.0308837890625,0.20760700106620789,0.9778820276260376,0.3684310019016266,0.00019500000053085387,0.21979600191116333,7.8640289306640625,0.0038850000128149986,0.8683300018310547,0.7293300032615662,1.3918570280075073,7.544678211212158,0.21635499596595764,92.24313354492188,0.38228800892829895,0.18861700594425201,1225.9825439453125,0.13560199737548828,0.39480501413345337,2.583268880844116,1847.924560546875,1946.75537109375,7.999999979801942e-06,0.02520200051367283,0.003531999886035919,0.34597399830818176,0.04220899939537048,0.7840359807014465,12.169733047485352,0.014864999800920486,29207.708984375,0.2991180121898651,0.615352988243103,30.29071617126465
2023-08-01,55.51651382446289,0.0186110008507967,4.662741184234619,1.0794990062713623,207.48777770996094,216.59779357910156,0.13131900131702423,1.2442400455474854,0.24341699481010437,0.43747401237487793,0.12461099773645401,0.45250099897384644,0.015615999698638916,0.015778999775648117,7.831421852111816,3.213697910308838,1644.29052734375,0.16340699791908264,0.9950960278511047,0.2754000127315521,0.00021699999342672527,0.1641470044851303,6.992265224456787,0.0036200000904500484,0.6567720174789429,0.5075579881668091,1.13680100440979,5.875496864318848,0.17928899824619293,63.951377868652344,0.29434099793434143,0.30928298830986023,1156.1719970703125,0.10519900172948837,0.32258498668670654,2.1599690914154053,1639.896240234375,1734.2562255859375,7.999999979801942e-06,0.02128399908542633,0.0032470000442117453,0.25175899267196655,0.03211500123143196,0.616927981376648,14.84042739868164,0.012006999924778938,25995.798828125,0.2168470025062561,0.5714060068130493,24.73604965209961
2023-09-01,64.8322525024414,0.019323840737342834,4.519830226898193,1.1643421649932861,243.5435791015625,216.3101043701172,0.1503341794013977,1.173458218574524,0.27202969789505005,0.45255371928215027,0.1256110817193985,0.5274844169616699,0.01909852959215641,0.018606407567858696,7.567033290863037,3.302541971206665,1645.5958251953125,0.1763208657503128,1.003948450088501,0.295431524515152,0.00021278091298881918,0.17391590774059296,7.249840259552002,0.003565449034795165,0.6295917630195618,0.7109330296516418,0.8453445434570312,7.902276992797852,0.1764267086982727,65.1017837524414,0.2994941174983978,0.35935819149017334,1519.1024169921875,0.11721201986074448,0.36202767491340637,2.2483224868774414,1647.2098388671875,1754.131103515625,7.321093562495662e-06,0.023221228271722794,0.0037733851931989193,0.2954070270061493,0.03321130946278572,0.6461803317070007,50.758026123046875,0.012922026216983795,26986.123046875,0.3200083076953888,0.9143984913825989,26.270517349243164
